title,url,content
NewsNews,https://www.bbc.com/news/politics,"Business Secretary Jonathan Reynolds says the UK could act as a ""bridge"" between the US and Europe. Sir John says US policy will embolden Russia and China, with gains since the fall of the Soviet Union being reversed. The UK PM, who is expected to attend, said it was a ""once in a generation moment for our national security"". The foreign secretary said Vladimir Putin would not ""go away"" even in the event of a negotiated peace in Ukraine Senior figures defended the chancellor after we revealed her expenses were investigated before she was an MP. Sir John says US policy will embolden Russia and China, with gains since the fall of the Soviet Union being reversed. Elsewhere, European leaders are preparing for an emergency summit in France as the continent responds to US moves on Ukraine. US President Donald Trump is set to impose 25% taxes on steel entering the country ""without exceptions"". The UK PM, who is expected to attend, said it was a ""once in a generation moment for our national security"". Lord Dannatt says up to 40,000 UK troops would be needed for such a mission and ""we just haven't got that number available"". Both the shadow secretary of state and Senedd group leader claim to lead the party in Wales. The NHS will automatically test patients for HIV, Hepatitis B and Hepatitis C unless they opt out at 90 hospitals. The vice-president's speech at the Munich Security Conference was denounced by several European leaders. The BBC found the chancellor was the subject of an expenses investigation while she worked at a bank. BBC News has learnt that there was an expenses investigation into Rachel Reeves, and two other senior managers, when she worked at HBOS.
 The chancellor has faced a bumpy first few months, from a sluggish economy to questions over her CV. You may have heard about government borrowing costs going up and then down again. Here's a quick guide on government borrowing, bonds and yields.  Former Partygate investigator who went on to become Sir Keir Starmer's chief of staff joins the Lords. With high numbers still arriving in the UK, the government is keen not to appear wishy-washy on an issue that matters to so many people. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/england,"NHS bosses have admitted failing Carly Wesson, Carl Everson and their daughter Ladybird. Cambridgeshire Police says evidence suggests Julie Buckley has come to serious harm. Merseyside Police said the dog growled at the children while they were playing.  People are warned to stay away from the area after the barge sank and blocked the waterway. The bells at a church in Hugglescote, Leicestershire, have rung on Sundays for more than 100 years. Cambridgeshire Police says evidence suggests Julie Buckley has come to serious harm. Police say they are ""not ruling out the possibility"" that the suspect may have entered the Thames.  Poppy Bulmer has alopecia and competed in the show without her wig to support others in her position. Merseyside Police said the dog growled at the children while they were playing.  The 45-year-old died after officers found him having a medical emergency at a South Norwood property. West Midlands Police says the teenager suffered serious injuries on Saturday afternoon. The crash happened on the M20 between Maidstone and Ashford on Friday evening.  A new 25-hectare woodland is being created in Cottingham, with volunteers turning up to lend a hand. The artwork features riders and horses from the Stepney Bank Stables charity. Narla the labrador was missing for three days but eventually spotted and rescued by coastguard teams. More than 100 adults took part in a race and hundreds more turned up to watch. Tilly's owner says she has also gone to a school and a pub in Weybridge in the past. The BBC looks at how things have changed since the ban on XL bullies came into effect. Some residents living in terraced housing or in rural villages say they are hesitant to make the EV switch. The Hutchinsons say selling their home and travelling the world with their daughters has saved them. The mine is 1,000ft (305m) below ground and its raw materials are used in the building industry. Anika Pavel explains how she fled Czechoslovakia for the UK and ended up acting with Roger Moore. In 1985, the BBC captured the reaction from Londoners to the first episode of EastEnders. The whale drew gasps and screams of amazement from onlookers in the dramatic display off Cornwall. Couples of all ages renew their vows in a special Valentine's Day ceremony at Coventry Cathedral.
 Love is in the air in Lincoln as couples reveal how they met and what keeps them together. James Maddison scores winner as Tottenham beat Manchester United in Premier League to put more pressure on Ruben Amorim. Mohamed Salah and Luis Diaz score as Liverpool hold on to beat Wolves and restore seven-point lead in Premier League. Warrington Wolves recover from a sluggish first-half display to hold off Huddersfield Giants as they open their Super League campaign with victory. Watch, listen and follow live updates as Arsenal host Tottenham in the Women's Super League, plus follow five other games. Criminals pretending to be bailiffs are tricking people into paying thousands of pounds to settle fictitious debts. Alex Dombrandt is recalled England's initial 36-man squad for Saturday's Calcutta Cup match against Scotland at Murrayfield. The council says vehicles stopping where they should not cause obstruction at the busy junction. The artwork features riders and horses from the Stepney Bank Stables charity. Friends of 18-year-old Connor Brown complete a walk from Sunderland to South Shields. Officers have appealed for help in locating Brandon Oliver, following the incident on Saturday. In five years, nearly 80 people were injured in 41 incidents. Some residents living in terraced housing or in rural villages say they are hesitant to make the EV switch. The chain denies claims that its suppliers are leaking waste into the river. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/northern_ireland,"An estimated 64,000 birds are being culled after the disease was reported at a business. A man has been rescued from a cave in Fermanagh after he became too tired to continue with his journey. Businesses have raised concerns over footfall due to the closure of Boyne Bridge in the city. Quam Babatunde was killed at the junction of South Anne Street and Duke Lane Upper. Irish jockey Michael O'Sullivan has died aged 24 after a fall at Thurles earlier this month. A man has been rescued from a cave in Fermanagh after he became too tired to continue with his journey. Kneecap wins one category but misses out in five while Lisburn man Nick Emerson also takes home a gong. The charges are part of an operation targeting a suspected organised crime group in the west of the city.  Businesses have raised concerns over footfall due to the closure of Boyne Bridge in the city. Reviews of restaurants or other food outlets have become increasingly popular on Instagram and TikTok. Sweden's Ludvig Aberg is two shots back as leader Patrick Rodgers eyes a first PGA Tour win in 286 starts at the Genesis Invitational. Fred Jennings, a veteran of World War 2, will celebrate his 100th birthday at the Ulster Aviation Society this weekend Belfast City Council has the highest  percentage uplift of 5.99%, while Ards and North Down and Causeway Coast and Glens came in the lowest at 3.65%. The letters were uncovered by archivists ahead of an event to mark Valentine's Day.

 There are more than 1,800 unadopted housing developments across Northern Ireland. Jim Sharkey, who ran a newsagent shop in the County Tyrone town, was among those speaking at the inquiry into the 1998 bombing. The Omagh Bombing Inquiry is today hearing from witnesses and people injured in the 1998 attack. Garry McGillion rescued his infant niece from the rubble of the bomb but later learned she had died. A woman who lost a leg in the bomb has described the moment the engine of the car that exploded landed on her. Veda Short, 56, met the baby boy in hospital the night before the explosion that ""shattered"" her family's world. Danielle McLaughlin, 28, from County Donegal, was found dead in the western state of Goa in March 2017. Two ""lonely heart"" letters from the 1930s have been uncovered which give an insight into the search for long-distance romance. Conclave stars Ralph Fiennes, Stanley Tucci and Isabella Rossellini, and leads the nominations in the BAFTAs.  Rathlin Island is one of the few places left in Northern Ireland where you will hear the sound of a corncrake. A judge describes Kevin Barry McIntyre from Londonderry as ""a racist"" during a sentencing hearing. Dylan McCrossan, 31 of Beechmount Village, Strabane, is to face a charge of murder following the death of Stephen Holmes. Chris McMullan played the uilleann pipes for a Super Bowl advert featuring Irish actor Barry Keoghan. Lisneal College principal Michael Allen says suggestions he influenced policy or ministers is ""unfair and wrong"". The 1,000-seat Millennium Forum will not be able to put on any big productions for seven weeks this summer. A man has died after he was stabbed in Dublin city centre on Saturday morning. The incident happened in Main Street in Cavan town shortly before midnight on Friday.  Danielle McLaughlin, 28, from County Donegal, was found dead in a field in India, in March 2017. Irish powerlifter Lystus Ebosele, or now better known as Cyclone has joined the TV show Gladiators for the second series. Cillian Murphy won the accolade on Friday evening for his starring role in Small Things Like These. Kneecap wins one category but misses out in five while Lisburn man Nick Emerson also takes home a gong. A man has been rescued from a cave in Fermanagh after he became too tired to continue with his journey. An estimated 64,000 birds are being culled after the disease was reported at a business. Reviews of restaurants or other food outlets have become increasingly popular on Instagram and TikTok. Businesses have raised concerns over footfall due to the closure of Boyne Bridge in the city. A window was smashed and graffiti daubed on the house during the attack at Georges Street in the town. Fred Jennings, a veteran of World War 2, will celebrate his 100th birthday at the Ulster Aviation Society this weekend Ornate furniture and paintings are among items sold to help a diocese meet its safeguarding bills.  Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/northern_ireland/northern_ireland_politics,"Businesses have raised concerns over footfall due to the closure of Boyne Bridge in the city. Some LGBTQ+ festival organisers in NI say they do not want political parties attending their events. MPs in the Commons have clashed over an inquest ruled SAS soldiers weren't justified in killing IRA men. Police say nine officers were injured after being attacked in Londonderry and Strabane over the weekend. Finnegan, from Crossmaglen, has served as a Sinn Féin councillor for the Slieve Gullion area of Newry, Mourne and Down council since 2020. Some LGBTQ+ festival organisers in NI say they do not want political parties attending their events. Executive ministers will visit Windsor Castle alongside the leaders of the other devolved nations. SDLP leader Claire Hanna says the event in the US capital was ""largely a glass-clinking and selfie-taking opportunity"". MPs in the Commons have clashed over an inquest ruled SAS soldiers weren't justified in killing IRA men. Language surrounding a pay deal for teachers has been unhelpful, the education committee chair says. Allocations include £3m for school repairs, £4m for health service repairs and £1m for extra policing. The leaders of the new Irish coalition government confirm 11 nominees to Seanad Éireann (Irish Senate). Education Minister Paul Givan is questioned at Stormont over funding given to Lisneal College. For five years, the Independent Financial Review Panel set wages and expenses for politicians in the assembly. Emma Little-Pengelly says a Sinn Féin proposal to change funding for north-south bodies ""breaks the balance"" between governments. Twelve months on from the return of devolution, has Stormont managed any real delivery? A new bill proposes setting up an independent board to set MLA pay and pension entitlements. Conor Murphy secures one of the 60 seats available with the support of Sinn Féin TDs. The amount Northern Irish students can borrow towards their living costs is to rise by over £1,000. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/scotland,"There has not been a full-time forensic pathologist based in Aberdeen since 2022 and more than £100,000 was spent on locums last year. The blow-up dome, which houses tennis courts, has caused uproar among residents of Edinburgh's plush Stockbridge. Two Jamie McCart own goals helps Rangers escape Tynecastle with a victory over Hearts as they earn breathing space for under-pressure manager Philippe Clement. The Usual Place - which works with young people with disabilities - is having to make redundancies. The American vice-president said people praying in their homes could be arrested under Scots law. The blow-up dome, which houses tennis courts, has caused uproar among residents of Edinburgh's plush Stockbridge. US President Donald Trump is set to impose 25% taxes on steel entering the country ""without exceptions"". Campaigners say rising costs and other priorities should see the proposals for a Dumfries town dropped. Two Jamie McCart own goals helps Rangers escape Tynecastle with a victory over Hearts as they earn breathing space for under-pressure manager Philippe Clement. A selection of photographs submitted to BBC Scotland News from around the country this week. Head coach David Gray praises goalkeeper Jordan Smith as Hibernian go 12 games unbeaten with a goalless Scottish Premiership draw away to St Mirren. Neil Gourley breaks the men's British indoor 1,000m and Lina Nielsen does the same in the women's 300m at the Keely Klassic in Birmingham. Police say the 56-year-old, who has not been named, was found in a flat in Paris Street, Grangemouth. Locals who knew Andrew and Dawn Searle describe their shock - this is a difficult moment for a rural community in the glare of a criminal investigation. Based on Amy Liptrot’s award winning memoir, the film is about a young woman returning to Orkney to deal with her past. Tenants in Leith's ""Banana Flats"" claim they have been forgotten by City of Edinburgh Council. The culling of the illegally released pigs has caused outcry with hundreds of people questioning why they could not be rescued. Amelia Price is calling for a law change so non-harassment orders are mandatory in certain domestic abuse-related cases. The holiday village operators host their first open day to discuss their £400m plans for Hawick. About 100 people gathered for a mass ceilidh dance on the newly revamped Sauchiehall Street in Glasgow. A group of divers have found a shipwreck with a cargo of 1840s Glasgow pottery off the west coast of Scotland. Gillian Mackay MSP has criticised the US Vice-President's comments on Scotland's abortion clinic buffer zones. Banana Flats tenants have been living with mould issues ahead of a ""retrofit"" due to start next year. The Walking Shadows' script calls for the dog to make an appearance and perform a trick on stage. The blow-up dome, which houses tennis courts, has caused uproar among residents of Edinburgh's plush Stockbridge. Lachlan Campbell says the diagnosis left him with devastating fears of how to support his family. There has not been a full-time forensic pathologist based in Aberdeen since 2022 and more than £100,000 was spent on locums last year. The Usual Place - which works with young people with disabilities - is having to make redundancies. Police say the 56-year-old, who has not been named, was found in a flat in Paris Street, Grangemouth. Is the 3-1 victory at Tynecastle only a ""stay of execution"" for under-pressure Rangers manager Philippe Clement? Mark Selby lifted his second Welsh Open title after beating Stephen Maguire 9-6 in the final at Venue Cymru, Llandudno. Team details and preview for Dragons' United Rugby Championship game against Glasgow Warriors on Sunday. Head coach David Gray praises goalkeeper Jordan Smith as Hibernian go 12 games unbeaten with a goalless Scottish Premiership draw away to St Mirren. Two Jamie McCart own goals helps Rangers escape Tynecastle with a victory over Hearts as they earn breathing space for under-pressure manager Philippe Clement. Big stories from across the country The BBC's Scottish news podcast. More from the day’s top stories and communities across Scotland. The nation's morning news programme. There has not been a full-time forensic pathologist based in Aberdeen since 2022 and more than £100,000 was spent on locums last year. A warning GP surgeries may have to close and toxic dust court claims against a housebuilder make the front pages. Gillian Mackay MSP has criticised the US Vice-President's comments on Scotland's abortion clinic buffer zones. Escalating waiting times in A&E and the American vice president's criticism of Europe make the papers. The Scottish government rules the scheme between Kendoon and Tongland in south-west Scotland can proceed. Hamish MacInnes' £446,000 estate has been given to the Scottish Mountaineering Trust. A selection of photographs submitted to BBC Scotland News from around the country this week. Malcolm Macaskill filed bogus forms to HMRC which grossly overstated the sales from his sandwich businesses. A review of the front page stories from the daily newspapers in Scotland. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/scotland/scotland_politics,"The American vice-president said people praying in their homes could be arrested under Scots law. Patients waiting over 12 hours in A&E has increased by 99 times since 2011, according to analysis. Members of the EIS union were due to walk out on 20 February unless cuts were halted and reversed.
 Local tax rates have been frozen or capped for much of the last 20 years, but look set to increase. Patients waiting over 12 hours in A&E has increased by 99 times since 2011, according to analysis. A support organisation says victims feel ""deprioritised"" as almost 400 prisoners are set to be released early. Pupil numbers are set to fall by 90,000 by 2040, but ministers want to maintain school staffing. Roman Catholics will be given the right to become lord high commissioner of the Church of Scotland general assembly. The former Inverclyde Council chief resigned in November after denying assault and threatening behaviour. The local authority says it had ""no choice"" but to make the move to generate an extra £7m. The Scottish Labour leader says there has been ""nowhere near enough progress"" on supporting refinery workers. The MSP for Aberdeen South and North Kincardine, Audrey Nicoll, has announced she will not stand in next year's election.  The government's tax and spending plans will be debated at Holyrood but the final outcome is already secured. The Scottish-government-owned utility company is increase its bills by almost 10% from April. Years of delay and dispute have worn down support for what was once the government's flagship policy. The Labour leader says his MSPs could back the government's plans, if ministers agree to certain demands. Politicians are navigating how to deal with the social media presence of Donald Trump and Elon Musk. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/wales,"House prices in a Welsh county have fallen by more than 12% year-on-year, according to new figures. Tesni DeLuna has sold her custom design products to some of America's biggest stars.  Both the shadow secretary of state and Senedd group leader claim to lead the party in Wales. Wales will be at an ""economic disadvantage"" if it doesn't increase student numbers, sector warns. The non-hierarchical group live communally and are dedicated to sustainable living. Tesni DeLuna has sold her custom design products to some of America's biggest stars.  A firm which helped steelworkers retrain makes staff redundant after budget cuts. Mounted police and public order-trained officers were called to an incident in Cardiff city centre.  Both the shadow secretary of state and Senedd group leader claim to lead the party in Wales. James Howells claimed his ex-girlfriend threw out the hard drive, today worth £620m, in 2013.  Jason Redrup has needed to use CPR four times, although it's a skill few people expect to use. Olivia was 11 when she was first sexually harassed and it set the tone for the rest of her life. A judge found safety improvements were not good enough before two rail workers died at Port Talbot. Britain's Anna Morris breaks the individual pursuit world record twice in one day as she claims gold at the European Track Cycling Championships in Belgium. The mystery endures over which man with Welsh roots owned the island with a huge role in US history. Broadcast journalist Dan kept his film role a secret from everyone - including his own parents. The Manics new album Critical Thinking features the work of acclaimed photographer David Hurn. A bodybuilder and steroid user warns against taking the muscle-building drug. About 40 homes were evacuated, after a river of tip waste ran through the streets during Storm Bert. Tenants are refusing to leave an off-grid community amid plans to turn the farm into a retreat centre. Olivia Browne says sexual harassment can only be eradicated if men call each other out. Josh started scootering after a chance trip to RampWorld, Cardiff, when he was eight years old. Former Love Island contestant Tom Powell speaks about steroids after having breast tissue removed. Primary school pupils were crying in fear as the fire inched closer and closer to them. Mark Selby lifted his second Welsh Open title after beating Stephen Maguire 9-6 in the final at Venue Cymru, Llandudno. Wales' Elfyn Evans won Rally Sweden after a dramatic final day tussle with Toyota team-mate Takamoto Katsuta. Glasgow coach Franco Smith says he would like to return to international rugby after being linked with the Wales national job. Britain's Anna Morris breaks the individual pursuit world record twice in one day as she claims gold at the European Track Cycling Championships in Belgium. Team details and preview for Dragons' United Rugby Championship game against Glasgow Warriors on Sunday. Cwmni sydd wedi darparu cyrsiau sgiliau i weithwyr dur sydd wedi eu diswyddo ym Mhort Talbot wedi cau ei swyddfa'n y dref. Merfyn Davies - cyn-ohebydd Radio Cymru yn ardaloedd y gogledd ddwyrain wedi marw yn 87 oed. Cafodd Iwan Huws, prif leisydd y grŵp poblogaidd, Cowbois Rhos Botwnnog, ei daro'n wael tra'n perfformio y llynedd. Dwy sydd wedi cael profiadau o driniaethau IVF aflwyddiannus yn rhannu eu profiadau ""o siom a methiant"". Hanes Paige Morgan o ogledd America a ddysgodd Gymraeg ar ôl clywed cân gan Bendith. Tesni DeLuna has sold her custom design products to some of America's biggest stars.  House prices in a Welsh county have fallen by more than 12% year-on-year, according to new figures. Glasgow coach Franco Smith says he would like to return to international rugby after being linked with the Wales national job. Both the shadow secretary of state and Senedd group leader claim to lead the party in Wales. Wales will be at an ""economic disadvantage"" if it doesn't increase student numbers, sector warns. The non-hierarchical group live communally and are dedicated to sustainable living. James Howells claimed his ex-girlfriend threw out the hard drive, today worth £620m, in 2013.  Jason Redrup has needed to use CPR four times, although it's a skill few people expect to use. Tenants are refusing to leave an off-grid community amid plans to turn the farm into a retreat centre. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/wales/wales_politics,"House prices in a Welsh county have fallen by more than 12% year-on-year, according to new figures. Both the shadow secretary of state and Senedd group leader claim to lead the party in Wales. Lesley Griffiths becomes the ninth Labour MS to announce their intention to step down in 2026. Stuart Keyte becomes the first councillor in Wales to win a seat as part of the Reform party. Janet Finch-Saunders says she is ""baffled"" by comments made about her by the police chiefs. Both the shadow secretary of state and Senedd group leader claim to lead the party in Wales. A firm which helped steelworkers retrain makes staff redundant after budget cuts. Jess Hallett, who used to be anti-immigration, replicated immigrants' journeys to the UK. Lesley Griffiths becomes the ninth Labour MS to announce their intention to step down in 2026. About 40 homes were evacuated, after a river of tip waste ran through the streets during Storm Bert. The number of children waiting more than a year for neurodivergence assessments in Wales has doubled. Aneurin Bevan health board said it will take over the running of Brynmawr Medical Practice from March. She says a UK change to future funding support rules for Welsh agriculture is of ""huge concern"". Julie Morgan among eight of 30 Labour members leaving at next election. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/world/africa,"Some people cheered as the fighters entered the city without resistance, two days after taking the airport. He was a pioneering figure who ran a mosque in Cape Town intended as a safe haven for gay Muslims. Uganda's Jacob Kiplimo shatters the half marathon record at a World Athletics event in Barcelona. The chief of defence staff was among those who were prevented from travelling to an official event.  A fraud and corruption case against Kwesi Nyantakyi, the former president of the Ghana Football Association, is dropped after a complex five-year legal battle. He was a pioneering figure who ran a mosque in Cape Town intended as a safe haven for gay Muslims. The collapse, which killed at least 40, took place near Kenieba, in Mali's gold-rich Kayes region. The population of the national bird is declining partly due to encroachment on wetlands by farmers. Uganda's Jacob Kiplimo shatters the half marathon record at a World Athletics event in Barcelona. Despite a US waiver allowing the resumption of humanitarian help, life-saving services have shut. Egyptian fencer Nada Hafez says it is important to tell women ""your body can surprise you"" after competing at the Paris Olympics while seven months pregnant. A selection of the week's best photos from across the African continent and beyond. The US president is ratcheting up pressure on South Africa over its domestic and foreign policy. The oil giant faces allegations it ignored warnings that a clean-up scheme was beset by corruption. Three men tell the BBC they have crossed the border multiple times to fight the military. M23 chief Sultani Makenga, wanted for war crimes, has fought as a rebel and a soldier in two countries. As a documentary about the military disaster is released the BBC speaks to some still affected. Mohamed Salah and Luis Diaz score as Liverpool hold on to beat Wolves and restore seven-point lead in Premier League. There is not much Erling Haaland has failed to do when it comes to scoring goals since he joined Manchester City, although none of his 11 hat-tricks have come quicker than Omar Marmoush's first for the club. Burnley midfielder Hannibal Mejbri accuses Preston forward Milutin Osmajic of racially abusing him during Saturday's Championship match at Deepdale. Former DR Congo captain Youssouf Mulumbu calls on Paris St-Germain to reconsider its Visit Rwanda deal amid the ongoing conflict and humanitarian crisis in his homeland. Days of heavy fighting between M23 rebels and DR Congo's army leave hospitals overwhelmed with patients. Ghana's MPs destroyed parliamentary property, including tables, microphones, sound equipment, and other items.  Rwanda and South Africa are launching rival bids to bring F1 racing back to Africa for the first time since 1993. Borussia Dortmund's Karim Adeyemi talks to BBC Sport Africa about his foundation and why he feels impelled to give back to Nigeria. East Africa's only rink is the one place in Nairobi where temperatures fall below 9C. Three essential stories to round off your working day. Explaining the news from Africa. One question to wake up to every weekday morning. One story from Africa, for Africa M23 rebels have made rapid advances in the latest bout of conflict that has long-dogged the mineral-rich east. Some people cheered as the fighters entered the city without resistance, two days after taking the airport. The collapse, which killed at least 40, took place near Kenieba, in Mali's gold-rich Kayes region. He was a pioneering figure who ran a mosque in Cape Town intended as a safe haven for gay Muslims. The population of the national bird is declining partly due to encroachment on wetlands by farmers. Residents in the Congolese city tell the BBC they are hiding in their homes as the rebels advance. The Rwandan-backed rebels' entry into Bukavu follows their capture of Goma, defying international calls for a ceasefire. Over 450 officials are off work without pay for failing to disclose their assets. A selection of the week's best photos from across the African continent and beyond. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/world/asia,"Eyewitnesses and relatives of victims spoke of their pain and trauma after a crush at an overcrowded railway station claimed 18 lives. Two of India’s top visually impaired female athletes share the challenges of finding the perfect guide runner. Modi and Trump rekindle ties amid a global trade war, balancing tariffs, trade deals and strategic interests. A close-up look at Chinese projects that worry the White House. Hwang Ui-jo, who played for Nottingham Forest, was found guilty of illegally filming sexual encounters.  Two of India’s top visually impaired female athletes share the challenges of finding the perfect guide runner. Chloe Cheung was just a year out of school when Hong Kong police issued a million-dollar bounty for her arrest. The controversial ruling once again shines a spotlight on the issue of marital rape in India, which refuses to criminalise it. Modi and Trump rekindle ties amid a global trade war, balancing tariffs, trade deals and strategic interests. Police arrested her for ""criminal damage"" as the bun did not regain its shape and could not be sold. Trump and Modi, who share warm personal ties, met in the shadow of trade tensions complicating US-India relations. Biren Singh's resignation came almost two years after violence broke out in the north-eastern state.  The Japanese car making giants aimed to combine their businesses to compete against Chinese rivals. The plan comes after India said it would change its strict nuclear liability law. Thai Prime Minister Paetongtarn Shinawatra has pledged to close scam centres along the Thai-Myanmar border. Despite the high demand for domestic workers, they remain India's most vulnerable and exploited people. Some young people in China are finding that AI can offer the unexpected - emotional support US steel suppliers have just over a month to decide how to respond before the new tariffs take effect. Thousands of Indian-origin couples in the US are anxious over Trump's plan to end birthright citizenship. Officers appear to have rejected every application from former Afghan commandos who fought alongside them. Huge crowds gathered in Hong Kong to get a glimpse of Elder Sister and Little Brother
 Kim began her career as a child actor and was seen as one of the country's most promising actresses. Eyewitnesses and relatives of victims spoke of their pain and trauma after a crush at an overcrowded railway station claimed 18 lives. Eyewitnesses tell the BBC a ""huge crowd"" had gathered at the Indian capital's central train station. Two of India’s top visually impaired female athletes share the challenges of finding the perfect guide runner. Chloe Cheung was just a year out of school when Hong Kong police issued a million-dollar bounty for her arrest. The controversial ruling once again shines a spotlight on the issue of marital rape in India, which refuses to criminalise it. Police arrested her for ""criminal damage"" as the bun did not regain its shape and could not be sold. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/world/asia/china,"Chloe Cheung was just a year out of school when Hong Kong police issued a million-dollar bounty for her arrest. A close-up look at Chinese projects that worry the White House. TikTok is again available on app stores in the US after President Donald Trump delayed a ban on the app. Some young people in China are finding that AI can offer the unexpected - emotional support Canberra says a Chinese fighter jet released flares in front of an Australian surveillance plane. A close-up look at Chinese projects that worry the White House. Canberra says a Chinese fighter jet released flares in front of an Australian surveillance plane. Beijing's calculated and selective targeting of US goods may be an opening move ahead of talks.  China has set out a series of measures to kick in next week after the US introduced 10% tariffs on imports from the country. President Xi Jinping has made no secret of his ambition for China to lead an alternate world order. Trump has imposed a 10% levy - but his campaign included promises of 60% tariffs against Chinese imports. The app spooked the markets as well as the bullish sense of American superiority in AI development. The Hutchinsons say selling their home and travelling the world with their daughters has saved them. Chloe Cheung was just a year out of school when Hong Kong police issued a million-dollar bounty for her arrest. Canberra says a Chinese fighter jet released flares in front of an Australian surveillance plane. Some young people in China are finding that AI can offer the unexpected - emotional support With the economy a key factor in German elections this month, can the auto sector get back on the road to recovery? The way medicines are selected for use in public hospitals is under scrutiny after doctors raised concerns. Tariffs are a central part of Trump's political vision, but economists warn they could put prices up. President Trump has proposed a sweeping set of tariffs. Does this mark the end of the post-war free trade world?  Wellington says it was not properly consulted over the agreement, which is due to be signed this week.  Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
NewsNews,https://www.bbc.com/news/world/asia/india,"Eyewitnesses and relatives of victims spoke of their pain and trauma after a crush at an overcrowded railway station claimed 18 lives. Two of India’s top visually impaired female athletes share the challenges of finding the perfect guide runner. Biren Singh's resignation came almost two years after violence broke out in the north-eastern state.  The plan comes after India said it would change its strict nuclear liability law. Indians were among the 260 people from 19 countries, including Pakistan, China, Nepal and Bangladesh, rescued from the centres. Two of India’s top visually impaired female athletes share the challenges of finding the perfect guide runner. The controversial ruling once again shines a spotlight on the issue of marital rape in India, which refuses to criminalise it. Modi and Trump rekindle ties amid a global trade war, balancing tariffs, trade deals and strategic interests. Trump and Modi, who share warm personal ties, met in the shadow of trade tensions complicating US-India relations. Biren Singh's resignation came almost two years after violence broke out in the north-eastern state.  Thousands of Indian-origin couples in the US are anxious over Trump's plan to end birthright citizenship. India's steel secretary says Trump's tariffs will have little impact since India exports only a small fraction of its steel to the US. Hate speech against minorities, especially Muslims, peaked during the national election, the report says. Vittorio Sella's work shaped both mountain photography and mountaineering history.  More than 200 sketches, etchings and watercolours by the Spanish surrealist to be displayed in Delhi. The star was stopped from busking ahead of his concert in the southern Indian city of Bengaluru. Officials say the unlikely pair fell into the water when the tiger was chasing the boar. Several people are feared killed in the crush at the Kumbh Mela, the world's largest religious gathering. The surge happened when people who were sleeping on the riverbank were trampled by other pilgrims. Over a million people are camping out in the cold for a month on the banks of the Ganges river. Eyewitnesses and relatives of victims spoke of their pain and trauma after a crush at an overcrowded railway station claimed 18 lives. Eyewitnesses tell the BBC a ""huge crowd"" had gathered at the Indian capital's central train station. Two of India’s top visually impaired female athletes share the challenges of finding the perfect guide runner. The controversial ruling once again shines a spotlight on the issue of marital rape in India, which refuses to criminalise it. The ICC Champions Trophy returns after eight years on 19 February - here's everything you need to know about how it works.  Modi and Trump rekindle ties amid a global trade war, balancing tariffs, trade deals and strategic interests. Full squad lists, as they are announced, for the 2025 Champions Trophy. Muslim groups say the changes are politically motivated but the government says it is responding to demands for reform. Trump and Modi, who share warm personal ties, met in the shadow of trade tensions complicating US-India relations. Copyright 2025 BBC. All rights reserved.  The BBC is not responsible for the content of external sites. Read about our approach to external linking.  "
